单位房 交通便利 诚意出售 随时看房,https://cs.lianjia.com/ershoufang/104105545452.html,厚生里 - 东塘,3室2厅 | 91.31平米 | 南 | 简装 | 未知(共0层)  | 板楼,0人关注 / 4天以前发布,"['VR房源', '随时看房']",80万元,['单价8762元/平米']
满五唯一 前排精装三房  中间楼层 采光好 性价超好,https://cs.lianjia.com/ershoufang/104105547378.html,橡树湾小区 - 含浦,3室2厅 | 93平米 | 南 | 其他 | 中楼层(共30层) | 2014年建 | 板塔结合,0人关注 / 4天以前发布,"['VR房源', '随时看房']",113万元,['单价12151元/平米']
此房是原始毛坯房，格局都没有变化，户型周正,https://cs.lianjia.com/ershoufang/104101389225.html,世纪城咏江苑 - 湘江世纪城,3室2厅 | 133平米 | 东南 | 毛坯 | 中楼层(共23层) | 2009年建 | 塔楼,103人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年']",155万元,['单价11655元/平米']
汽车南站7号线地铁口读长郡复式楼,https://cs.lianjia.com/ershoufang/104105400797.html,嘉华城 - 汽车南站,4室2厅 | 195.87平米 | 南 | 毛坯 | 中楼层(共23层) | 2010年建 | 板塔结合,7人关注 / 30天以前发布,"['VR房源', '随时看房']",180万元,['单价9190元/平米']
周正四房  公摊小  看房方便  诚心出售  纯毛坯,https://cs.lianjia.com/ershoufang/104105422252.html,英郡年华 - 树木岭,4室2厅 | 135.84平米 | 南 | 毛坯 | 中楼层(共16层) | 2013年建 | 板塔结合,6人关注 / 26天以前发布,"['VR看装修', '随时看房']",143.9万元,['单价10594元/平米']
超大复式楼 首付仅20万 业主急售价格好沟通,https://cs.lianjia.com/ershoufang/104105432044.html,枫华府第 - 含浦,5室2厅 | 181平米 | 南 | 毛坯 | 高楼层(共6层)  | 板楼,24人关注 / 25天以前发布,"['VR房源', '随时看房']",108万元,['单价5967元/平米']
万家丽正地铁口 大四房  拎包入住,https://cs.lianjia.com/ershoufang/104105525124.html,东玺门 - 马王堆,4室1厅 | 141.18平米 | 南 北 | 精装 | 33层 | 2010年建 | 板塔结合,2人关注 / 8天以前发布,"['VR房源', '房本满五年', '随时看房']",165万元,['单价11688元/平米']
南湖路地铁口，精装三房拎包入住,https://cs.lianjia.com/ershoufang/104105538614.html,都市春天 - 黄土岭,3室1厅 | 108.16平米 | 南 | 精装 | 低楼层(共17层)  | 板塔结合,7人关注 / 5天以前发布,"['近地铁', 'VR看装修', '随时看房']",115万元,['单价10633元/平米']
世纪城南苑悦江苑 一线江景 居家精装 满五唯一,https://cs.lianjia.com/ershoufang/104105545949.html,世纪城悦江苑 - 湘江世纪城,3室1厅 | 137.5平米 | 南 | 精装 | 中楼层(共33层) | 2010年建 | 塔楼,7人关注 / 4天以前发布,"['VR看装修', '房本满五年', '随时看房']",170万元,['单价12364元/平米']
世茂铂翠湾 紧凑三房 精装修 看房方便 免个税,https://cs.lianjia.com/ershoufang/104105546577.html,世茂铂翠湾 - 滨江新城,3室1厅 | 96.49平米 | 东南 | 简装 | 高楼层(共33层)  | 板楼,0人关注 / 4天以前发布,"['VR看装修', '房本满五年', '随时看房']",154.9万元,['单价16054元/平米']
急售 满五唯一 绿地精装修 147万带车位一口价,https://cs.lianjia.com/ershoufang/104103987579.html,绿地中央广场 - 观沙岭,3室2厅 | 100.74平米 | 南 | 精装 | 低楼层(共31层) | 2013年建 | 板塔结合,7人关注 / 7个月以前发布,"['近地铁', 'VR看装修', '随时看房']",147万元,['单价14593元/平米']
兰亭峰景  地铁口的复式 现房诚意出售,https://cs.lianjia.com/ershoufang/104105069198.html,兰亭峰景 - 四方坪,2室2厅 | 67.36平米 | 南 | 简装 | 低楼层(共30层) | 2010年建 | 塔楼,32人关注 / 2个月以前发布,"['VR房源', '房本满五年', '随时看房']",83万元,['单价12322元/平米']
户型好，交通出行方便，位置繁华,https://cs.lianjia.com/ershoufang/104105383346.html,金领家族 - 井湾子,1室1厅 | 51.55平米 | 南 | 精装 | 低楼层(共28层) | 2010年建 | 板塔结合,6人关注 / 1个月以前发布,"['VR看装修', '房本满五年', '随时看房']",44.8万元,['单价8691元/平米']
砂子塘社区 高层非顶 诚心出售 看房随时约,https://cs.lianjia.com/ershoufang/104105400336.html,砂子塘社区 - 雨花亭,3室1厅 | 85.1平米 | 南 北 | 简装 | 高楼层(共8层) | 1993年建 | 板楼,2人关注 / 30天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",97万元,['单价11399元/平米']
江临天下 2室2厅 北,https://cs.lianjia.com/ershoufang/104105423714.html,江临天下 - 湘江世纪城,2室2厅 | 89.86平米 | 北 | 精装 | 中楼层(共21层) | 2009年建 | 板塔结合,0人关注 / 26天以前发布,"['近地铁', 'VR房源', '房本满五年', '随时看房']",90.8万元,['单价10105元/平米']
满五唯一，省个税，希望早点出手,https://cs.lianjia.com/ershoufang/104105440391.html,先锋水韵花都 - 开福区政府,2室1厅 | 91.92平米 | 南 北 | 精装 | 中楼层(共31层) | 2007年建 | 塔楼,1人关注 / 23天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",99万元,['单价10771元/平米']
东塘左家塘桂花公园  精装一房，2梯4户18万首付,https://cs.lianjia.com/ershoufang/104105454645.html,佳天瑞宁花园 - 赤岗冲,1室2厅 | 50.44平米 | 东 北 东北 | 精装 | 中楼层(共29层) | 2008年建 | 塔楼,6人关注 / 21天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",60万元,['单价11896元/平米']
星沙开元路地铁口 业主自住装修 拎包入住房出售,https://cs.lianjia.com/ershoufang/104105467108.html,筑梦佳园 - 开元路,3室2厅 | 92.99平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,2人关注 / 18天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",102万元,['单价10969元/平米']
五矿一期，圭塘河风光带 不靠马路，随时看房,https://cs.lianjia.com/ershoufang/104105472455.html,五矿万境水岸一期 - 喜盈门,2室2厅 | 79.8平米 | 南 | 简装 | 低楼层(共34层) | 2013年建 | 板塔结合,1人关注 / 17天以前发布,"['VR看装修', '房本满五年', '随时看房']",110万元,['单价13785元/平米']
蝴蝶谷 正规两房 安静不吵 诚心出售,https://cs.lianjia.com/ershoufang/104105481352.html,蝴蝶谷 - 开元路,2室1厅 | 80.12平米 | 南 | 精装 | 低楼层(共31层) | 2013年建 | 塔楼,5人关注 / 16天以前发布,"['VR看装修', '房本满五年', '随时看房']",62.8万元,['单价7839元/平米']
烈士公园 地税局宿舍 三房两厅 免费停车 地铁口,https://cs.lianjia.com/ershoufang/104105392892.html,地税局宿舍 - 烈士公园,3室2厅 | 126.81平米 | 南 北 | 精装 | 中楼层(共7层) | 1996年建 | 板楼,3人关注 / 31天以前发布,"['VR房源', '房本满五年']",126万元,['单价9937元/平米']
兰亭玥岛视野开阔采光好的小两房,https://cs.lianjia.com/ershoufang/104105397428.html,兰亭玥岛 - 新开铺,2室1厅 | 62平米 | 南 | 精装 | 高楼层(共25层) | 2013年建 | 板楼,12人关注 / 31天以前发布,"['VR看装修', '房本满五年']",69.8万元,['单价11259元/平米']
自住装修 拎包入住 正地铁口 房子安静,https://cs.lianjia.com/ershoufang/104105400760.html,绿地中央广场 - 观沙岭,4室2厅 | 146.04平米 | 东南 | 精装 | 中楼层(共35层) | 2013年建 | 板塔结合,4人关注 / 30天以前发布,"['近地铁', 'VR看装修', '房本满五年']",230万元,['单价15750元/平米']
业主自住精装房户型通透满五唯一采光好,https://cs.lianjia.com/ershoufang/104105402966.html,海德公园 - 泉塘,3室2厅 | 110.41平米 | 南 | 精装 | 中楼层(共33层) | 2014年建 | 板塔结合,3人关注 / 30天以前发布,"['VR看装修', '房本满五年']",103万元,['单价9329元/平米']
铁建国际城 居家精装三房 价格实惠  朝南 采光好,https://cs.lianjia.com/ershoufang/104105408165.html,中国铁建国际城 - 泉塘,3室2厅 | 94.33平米 | 南 | 精装 | 高楼层(共33层) | 2010年建 | 板塔结合,3人关注 / 29天以前发布,"['VR看装修', '房本满五年']",80.8万元,['单价8566元/平米']
精装修可拎包入住 交通便利 配套齐全,https://cs.lianjia.com/ershoufang/104105408170.html,左岸右岸 - 高桥,3室1厅 | 119.84平米 | 南 | 简装 | 中楼层(共24层) | 2009年建 | 塔楼,7人关注 / 29天以前发布,"['VR看装修', '房本满五年']",101万元,['单价8428元/平米']
浏阳河边，业主自住精装，可看浏阳河，看房方便,https://cs.lianjia.com/ershoufang/104105411292.html,鑫科明珠 - 马王堆,3室2厅 | 116.34平米 | 东南 | 精装 | 34层 | 2011年建 | 板塔结合,4人关注 / 28天以前发布,"['VR看装修', '房本满五年']",135万元,['单价11604元/平米']
户型周正房间采光都比较好，刚需四房，拎包入住,https://cs.lianjia.com/ershoufang/104105413275.html,浩龙音乐界 - 望城区,3室3厅 | 92.65平米 | 南 | 简装 | 低楼层(共32层) | 2012年建 | 板塔结合,3人关注 / 28天以前发布,"['VR看装修', '房本满五年']",76万元,['单价8203元/平米']
高楼层 ，采光视野好，满五唯一，业主诚心卖,https://cs.lianjia.com/ershoufang/104105413950.html,新兴北京御园 - 市政府,4室2厅 | 136.72平米 | 南 北 | 精装 | 高楼层(共27层) | 2010年建 | 板塔结合,4人关注 / 28天以前发布,"['VR看装修', '房本满五年']",202万元,['单价14775元/平米']
江景大平层复式楼    阳台120平  遥看长沙半个城,https://cs.lianjia.com/ershoufang/104105414090.html,富湾国际 - 开福区政府,4室1厅 | 256.72平米 | 南 | 简装 | 中楼层(共39层) | 2010年建 | 板楼,2人关注 / 28天以前发布,"['VR房源', '房本满五年']",304.9万元,['单价11877元/平米']
星语林名园三房 中高楼层 业主自住,https://cs.lianjia.com/ershoufang/104105425346.html,星语林名园 - 铁道学院,3室2厅 | 86.39平米 | 南 北 | 精装 | 中楼层(共16层) | 2007年建 | 板塔结合,2人关注 / 26天以前发布,"['VR房源', '房本满五年']",97.5万元,['单价11287元/平米']
中高楼层，居家精装，拎包入住，双地铁，双商圈,https://cs.lianjia.com/ershoufang/104105425731.html,西岸润泽府 - 桐梓坡,4室2厅 | 148.82平米 | 南 北 | 其他 | 中楼层(共18层) | 2009年建 | 板塔结合,1人关注 / 26天以前发布,"['VR看装修', '房本满五年']",160万元,['单价10752元/平米']
浩龙音乐界 3室2厅 东南,https://cs.lianjia.com/ershoufang/104105425903.html,浩龙音乐界 - 望城区,3室2厅 | 92.31平米 | 东南 | 精装 | 中楼层(共32层)  | 板塔结合,1人关注 / 26天以前发布,"['VR房源', '房本满五年']",80.8万元,['单价8754元/平米']
低楼层.大户型..房东诚心出售.出行方便...,https://cs.lianjia.com/ershoufang/104105433721.html,瑞都豪庭 - 四方坪,3室2厅 | 130.65平米 | 南 | 简装 | 低楼层(共33层) | 2012年建 | 板塔结合,1人关注 / 24天以前发布,['VR房源'],130万元,['单价9951元/平米']
自住装修，满五唯一，纯正板楼，业主诚心卖,https://cs.lianjia.com/ershoufang/104105437113.html,万家城 - 武广新城,3室2厅 | 108平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板塔结合,7人关注 / 24天以前发布,"['VR看装修', '房本满五年']",125万元,['单价11575元/平米']
新城新世界三期双地铁底商配套成熟,https://cs.lianjia.com/ershoufang/104105442672.html,新城新世界三期 - 高桥,3室2厅 | 91.24平米 | 南 北 | 精装 | 中楼层(共33层) | 2013年建 | 塔楼,12人关注 / 23天以前发布,"['近地铁', 'VR看装修']",120万元,['单价13153元/平米']
品字户型两房 板楼结构房东没空打理不住这边诚心出售,https://cs.lianjia.com/ershoufang/104105445697.html,营山佳园 - 左家塘,2室1厅 | 58.44平米 | 南 | 简装 | 中楼层(共6层) | 1992年建 | 板楼,12人关注 / 22天以前发布,"['近地铁', 'VR看装修', '房本满五年']",53.8万元,['单价9207元/平米']
王家垅单位宿舍房1楼带大院子正规三房业主诚心出售,https://cs.lianjia.com/ershoufang/104105447250.html,王家垅 - 烈士公园,3室1厅 | 97平米 | 南 北 | 简装 | 低楼层(共7层) | 1990年建 | 板楼,5人关注 / 22天以前发布,"['VR看装修', '房本满五年']",80万元,['单价8248元/平米']
翡翠云天 3室2厅 南 北,https://cs.lianjia.com/ershoufang/104105455814.html,翡翠云天 - 万家丽南路,3室2厅 | 99.42平米 | 南 北 | 简装 | 中楼层(共17层) | 2011年建 | 板塔结合,6人关注 / 21天以前发布,"['近地铁', 'VR看装修', '房本满五年']",98万元,['单价9858元/平米']
云开壹品经典4房，南北通透，拎包入住,https://cs.lianjia.com/ershoufang/104105460093.html,泰禹云开壹品 - 万家丽南路,4室2厅 | 119.32平米 | 南 北 | 精装 | 高楼层(共25层) | 2013年建 | 板塔结合,3人关注 / 20天以前发布,['VR看装修'],156万元,['单价13075元/平米']
诚意出售 湘江边 双公园 少有低楼层大2房 仰天湖,https://cs.lianjia.com/ershoufang/104105461867.html,广厦新村 - 南郊公园,2室2厅 | 80.12平米 | 南 北 | 简装 | 低楼层(共8层) | 2001年建 | 板楼,3人关注 / 19天以前发布,"['VR看装修', '房本满五年']",60万元,['单价7489元/平米']
一楼带院子和地下室的、面积一起130多平米、看房方便,https://cs.lianjia.com/ershoufang/104105466277.html,卓越蔚蓝海岸一期 - 市政府,4室2厅 | 157.01平米 | 南 北 | 其他 | 低楼层(共4层) | 2011年建 | 板塔结合,6人关注 / 19天以前发布,"['VR房源', '房本满五年']",260万元,['单价16560元/平米']
视野开阔 中上楼层 诚心出售 采光五遮挡,https://cs.lianjia.com/ershoufang/104105466375.html,时代倾城 - 金星北,2室2厅 | 83.79平米 | 南 | 其他 | 高楼层(共35层) | 2015年建 | 板塔结合,7人关注 / 19天以前发布,"['VR看装修', '房本满五年']",92万元,['单价10980元/平米']
楼层好， 采光明亮，户型好指标从没有使用过,https://cs.lianjia.com/ershoufang/104105468216.html,旭辉藏郡 - 观沙岭,3室2厅 | 87.57平米 | 南 | 简装 | 高楼层(共33层) | 2010年建 | 板楼,5人关注 / 18天以前发布,['VR看装修'],210万元,['单价23981元/平米']
市政府 业主自住精装三房 看房方便,https://cs.lianjia.com/ershoufang/104105469845.html,西城龙庭 - 河西步步高,3室2厅 | 109.26平米 | 南 | 简装 | 高楼层(共6层) | 2010年建 | 板塔结合,5人关注 / 18天以前发布,"['VR看装修', '房本满五年']",119.5万元,['单价10938元/平米']
看房方便，全朝南户型，视野好，小区品质好,https://cs.lianjia.com/ershoufang/104105470550.html,恒大华府 - 市政府,3室2厅 | 137平米 | 南 | 精装 | 中楼层(共29层) | 2014年建 | 板塔结合,2人关注 / 18天以前发布,"['VR房源', '房本满五年']",252万元,['单价18395元/平米']
业主诚心出售 精装 拎包入住 满五唯一 朝南向 无遮挡,https://cs.lianjia.com/ershoufang/104105477214.html,好望谷云邸 - 万家丽北,2室2厅 | 89.89平米 | 南 | 精装 | 中楼层(共34层) | 2012年建 | 板塔结合,4人关注 / 17天以前发布,"['VR看装修', '房本满五年']",82.8万元,['单价9212元/平米']
含浦精装三房，满五唯一，房东急售,https://cs.lianjia.com/ershoufang/104105477377.html,锑都家园 - 含浦,3室2厅 | 87.22平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,5人关注 / 17天以前发布,"['VR看装修', '房本满五年']",76万元,['单价8714元/平米']
精装大三房，业主诚心出售，看房方便，提前预约即可,https://cs.lianjia.com/ershoufang/104105478416.html,保利麓谷林语B区 - 麓谷西,3室2厅 | 123.36平米 | 南 | 精装 | 中楼层(共33层) | 2013年建 | 板塔结合,5人关注 / 16天以前发布,"['VR看装修', '房本满五年']",139万元,['单价11268元/平米']
直线观湖大三居带入户花园 地铁2号线,https://cs.lianjia.com/ershoufang/104105479720.html,西湖丽景 - 桐梓坡,3室2厅 | 140.42平米 | 南 北 | 精装 | 中楼层(共17层) | 2006年建 | 板塔结合,8人关注 / 16天以前发布,"['VR看装修', '房本满五年']",196万元,['单价13959元/平米']
大车库，可以用来居住或者改成商铺,https://cs.lianjia.com/ershoufang/104105447269.html,山水芙蓉国际新城 - 松雅湖,1室0厅 | 21.08平米 | 南 | 毛坯 | 低楼层(共1层)  | 暂无数据,4人关注 / 22天以前发布,"['VR看装修', '房本满五年', '随时看房']",11万元,['单价5219元/平米']
梅溪湖壹号 正规三房  博才  师大,https://cs.lianjia.com/ershoufang/104103940177.html,梅溪湖壹号 - 梅溪湖南岸,3室2厅 | 126平米 | 南 | 精装 | 低楼层(共26层) | 2012年建 | 塔楼,54人关注 / 7个月以前发布,['VR看装修'],218万元,['单价17302元/平米']
省政府板块，奥林匹克花园大四房带露台，名校区,https://cs.lianjia.com/ershoufang/104104921070.html,长沙奥林匹克花园 - 德思勤,4室2厅 | 148.1平米 | 南 北 | 精装 | 低楼层(共12层) | 2010年建 | 板楼,5人关注 / 3个月以前发布,"['VR房源', '房本满五年']",195.8万元,['单价13221元/平米']
阳光100后海 复式楼三房  诚意出售,https://cs.lianjia.com/ershoufang/104104931486.html,阳光100国际新城三期 - 阳光100,3室2厅 | 83.95平米 | 南 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,23人关注 / 3个月以前发布,"['VR房源', '房本满五年']",104万元,['单价12389元/平米']
君临天厦  朝东复式楼四房 中间楼层 5.6米层高,https://cs.lianjia.com/ershoufang/104105258993.html,君临天厦小区 - 火车站,4室2厅 | 149.02平米 | 南 | 精装 | 中楼层(共21层) | 2002年建 | 塔楼,2人关注 / 1个月以前发布,"['近地铁', 'VR房源', '房本满五年']",193万元,['单价12952元/平米']
庭院边户别墅 大露台 三层双车库 单价9778,https://cs.lianjia.com/ershoufang/104105273587.html,麓山恋迪亚溪谷 - 含浦,6室2厅 | 271.57平米 | 南 | 简装 | 3层  | 板楼 | 联排别墅 ,34人关注 / 1个月以前发布,['VR房源'],265万元,['单价9759元/平米']
"鑫远尚玺品质小区，地铁近，读湘府英才,随时可看",https://cs.lianjia.com/ershoufang/104105485978.html,鑫远尚玺苑二期 - 省政府,4室2厅 | 199.71平米 | 南 北 | 精装 | 低楼层(共15层) | 2014年建 | 板塔结合,5人关注 / 15天以前发布,"['近地铁', 'VR看装修']",420万元,['单价21031元/平米']
建湘新村 1室1厅 南,https://cs.lianjia.com/ershoufang/104105502992.html,建湘新村 - 烈士公园,1室1厅 | 30.89平米 | 南 | 其他 | 中楼层(共4层) | 2001年建 | 板楼,0人关注 / 12天以前发布,"['VR看装修', '房本满五年', '随时看房']",21万元,['单价6799元/平米']
楼层好，视野宽阔，配套设施齐全.装修靓,https://cs.lianjia.com/ershoufang/104105519668.html,天湘華庭 - 武广新城,1室1厅 | 54.82平米 | 南 北 | 精装 | 中楼层(共20层)  | 板塔结合,7人关注 / 9天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",51.5万元,['单价9395元/平米']
朝南户型，户型周正，采光视野好,https://cs.lianjia.com/ershoufang/104105482110.html,高桥现代商贸城 - 高桥,2室1厅 | 94.11平米 | 南 | 其他 | 29层 | 2008年建 | 板塔结合,0人关注 / 16天以前发布,"['VR看装修', '房本满五年']",75万元,['单价7970元/平米']
业主诚心出售，楼层好采光好，可伶包入住，,https://cs.lianjia.com/ershoufang/104105485138.html,凯姆国际 - 铁道学院,2室2厅 | 78.21平米 | 南 | 精装 | 中楼层(共18层) | 2011年建 | 板塔结合,8人关注 / 15天以前发布,['VR看装修'],86.8万元,['单价11099元/平米']
正地铁口 精装三房  满五唯一免个税   中间楼层,https://cs.lianjia.com/ershoufang/104105495856.html,湘绣城 - 中南汽车世界,3室1厅 | 111.69平米 | 南 | 精装 | 中楼层(共7层) | 2008年建 | 暂无数据,6人关注 / 13天以前发布,"['近地铁', 'VR看装修', '房本满五年']",70.6万元,['单价6322元/平米']
雨花亭 精装三房 户型好 出行购物方便 楼层采光好,https://cs.lianjia.com/ershoufang/104105495868.html,融橙上品 - 雨花亭,3室2厅 | 90.04平米 | 南 | 其他 | 中楼层(共34层) | 2009年建 | 塔楼,6人关注 / 13天以前发布,"['VR房源', '房本满五年']",89万元,['单价9885元/平米']
首付十万 带精装拎包入住 带阁楼 随时看房,https://cs.lianjia.com/ershoufang/104105498936.html,湘绣城 - 中南汽车世界,2室2厅 | 75.58平米 | 南 | 毛坯 | 高楼层(共6层) | 2006年建 | 板楼,9人关注 / 13天以前发布,"['近地铁', 'VR看装修', '房本满五年']",42.7万元,['单价5647元/平米']
房子新装修，诚心出售，户型周正，采光极好,https://cs.lianjia.com/ershoufang/104105501921.html,蝴蝶谷 - 开元路,2室2厅 | 72.51平米 | 南 | 精装 | 高楼层(共33层) | 2013年建 | 塔楼,7人关注 / 12天以前发布,['VR看装修'],56.8万元,['单价7834元/平米']
6号线正地铁口河景房 安静不吵精装修拎包入住,https://cs.lianjia.com/ershoufang/104105512938.html,江河双水湾 - 武广新城,2室2厅 | 80.08平米 | 南 | 精装 | 中楼层(共33层) | 2011年建 | 板塔结合,6人关注 / 10天以前发布,"['VR看装修', '房本满五年']",94万元,['单价11739元/平米']
诚心急售 看房方便 换大房子  商圈成熟,https://cs.lianjia.com/ershoufang/104105514186.html,五矿紫湖香醍 - 暮云,2室2厅 | 86.61平米 | 南 | 毛坯 | 中楼层(共18层) | 2011年建 | 板塔结合,0人关注 / 10天以前发布,['VR看装修'],74万元,['单价8545元/平米']
滨江旁  首付19万买周正两房,https://cs.lianjia.com/ershoufang/104105514631.html,德润园 - 观沙岭,2室1厅 | 65.67平米 | 南 | 简装 | 中楼层(共7层)  | 板塔结合,6人关注 / 10天以前发布,['VR看装修'],65万元,['单价9898元/平米']
单价4951元    电梯正规两房   双阳台   诚意出售,https://cs.lianjia.com/ershoufang/104105515993.html,南郡雅园 - 暮云,2室2厅 | 99.96平米 | 南 | 毛坯 | 高楼层(共4层)  | 暂无数据,5人关注 / 9天以前发布,['VR看装修'],49万元,['单价4902元/平米']
红花坡 精装小两房 现优价出售,https://cs.lianjia.com/ershoufang/104105517148.html,红花坡社区 - 赤岗冲,2室1厅 | 54.28平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板塔结合,0人关注 / 9天以前发布,"['VR看装修', '房本满五年']",42万元,['单价7738元/平米']
沙湾公园地铁口，出行便利，家电齐全拎包入住,https://cs.lianjia.com/ershoufang/104105518402.html,天湘華庭 - 武广新城,2室1厅 | 85.8平米 | 南 | 精装 | 中楼层(共20层)  | 板塔结合,5人关注 / 9天以前发布,"['近地铁', 'VR房源']",82万元,['单价9558元/平米']
有门卫院子 诚心出售，产权在手。产权清晰,https://cs.lianjia.com/ershoufang/104105518879.html,七中教师村 - 烈士公园,2室1厅 | 57.84平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,4人关注 / 9天以前发布,"['VR看装修', '房本满五年']",65万元,['单价11238元/平米']
中间楼层，采光好，交通方便，东南朝向,https://cs.lianjia.com/ershoufang/104105519645.html,爵士湘 - 泉塘,2室2厅 | 75平米 | 南 | 简装 | 低楼层(共30层)  | 板塔结合,3人关注 / 9天以前发布,"['VR看装修', '房本满五年']",54万元,['单价7200元/平米']
2楼，满五唯一的房子 卧室一间朝南，一间朝北，交通好,https://cs.lianjia.com/ershoufang/104105523563.html,民政局宿舍 - 书院路,2室1厅 | 65.27平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,15人关注 / 8天以前发布,"['VR房源', '房本满五年', '随时看房']",58万元,['单价8887元/平米']
成熟社区  临湘江  南郊公园  总价低的三房,https://cs.lianjia.com/ershoufang/104102368233.html,广厦新村 - 南郊公园,3室2厅 | 62.83平米 | 南 北 | 简装 | 高楼层(共8层) | 2001年建 | 板楼,87人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",40.5万元,['单价6446元/平米']
锦泰广场 近地铁口 通透三房 配套齐全 拎包入住,https://cs.lianjia.com/ershoufang/104102666583.html,紫东苑小区 - 火车站,3室2厅 | 123.74平米 | 南 | 简装 | 中楼层(共8层) | 1999年建 | 板楼,47人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",82万元,['单价6627元/平米']
6号线地铁口 双水湾大四房看河景 自住装修 满五省个税,https://cs.lianjia.com/ershoufang/104102742501.html,江河双水湾 - 武广新城,4室2厅 | 163.06平米 | 北 | 精装 | 低楼层(共33层)  | 板塔结合,21人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",175万元,['单价10733元/平米']
星江苑正规三房，户型周正，带入户，随时看房,https://cs.lianjia.com/ershoufang/104103046505.html,世纪城星江苑 - 湘江世纪城,3室2厅 | 119.7平米 | 南 | 简装 | 低楼层(共33层) | 2008年建 | 板楼,72人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",149万元,['单价12448元/平米']
地铁口  精装大四房  享受北辰配套,https://cs.lianjia.com/ershoufang/104103094117.html,湘江北尚 - 北辰三角洲,4室2厅 | 151.82平米 | 南 | 精装 | 高楼层(共18层) | 2007年建 | 板塔结合,13人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",185万元,['单价12186元/平米']
配套设施齐全，交通便利.....,https://cs.lianjia.com/ershoufang/104103353847.html,新城国际花都一期 - 望城区,2室1厅 | 82.65平米 | 南 | 毛坯 | 高楼层(共33层) | 2013年建 | 板塔结合,11人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",60万元,['单价7260元/平米']
红墅湾精装自住复式洋房，独立电梯入户，带砂子塘名校,https://cs.lianjia.com/ershoufang/104103530635.html,红墅湾 - 武广新城,4室2厅 | 213平米 | 南 | 精装 | 中楼层(共5层)  | 板塔结合,124人关注 / 11个月以前发布,"['VR房源', '房本满五年']",363.5万元,['单价17066元/平米']
清水毛坯房，可以随意装修，位置好，新小区,https://cs.lianjia.com/ershoufang/104103641828.html,纳爱斯阳光丽城 - 观沙岭,3室2厅 | 122.78平米 | 南 | 毛坯 | 低楼层(共18层) | 2014年建 | 板塔结合,31人关注 / 9个月以前发布,"['VR看装修', '随时看房']",138万元,['单价11240元/平米']
万国城三期，科技地暖房，纯毛坯，中间楼层，采光好,https://cs.lianjia.com/ershoufang/104103649220.html,万国城三期 - 福元西路,3室2厅 | 89.77平米 | 南 | 毛坯 | 中楼层(共34层) | 2012年建 | 板塔结合,15人关注 / 9个月以前发布,"['VR看装修', '随时看房']",102万元,['单价11363元/平米']
北辰板块，中间楼层，精装两房，有钥匙随时看房,https://cs.lianjia.com/ershoufang/104103675905.html,君悦香邸 - 北辰三角洲,3室1厅 | 96.02平米 | 南 | 精装 | 中楼层(共26层) | 2007年建 | 板塔结合,85人关注 / 8个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",113万元,['单价11769元/平米']
精装修房间保养好，可选的好房子,https://cs.lianjia.com/ershoufang/104103680195.html,勤诚达新界 - 金星北,4室2厅 | 92.2平米 | 南 | 精装 | 低楼层(共27层) | 2014年建 | 板楼,33人关注 / 8个月以前发布,"['近地铁', 'VR房源', '随时看房']",89.5万元,['单价9708元/平米']
望城金星北时代倾城一期两房出售,https://cs.lianjia.com/ershoufang/104103684947.html,时代倾城 - 金星北,2室2厅 | 83.79平米 | 南 | 简装 | 低楼层(共35层) | 2015年建 | 板塔结合,62人关注 / 8个月以前发布,"['VR看装修', '房本满五年', '随时看房']",85万元,['单价10145元/平米']
珠江花城二期 南北通透大三房 随时可看 户型周正,https://cs.lianjia.com/ershoufang/104103744213.html,珠江花城二期 - 福元西路,3室2厅 | 132.22平米 | 南 北 | 精装 | 低楼层(共17层) | 2010年建 | 板塔结合,18人关注 / 8个月以前发布,"['VR房源', '房本满五年', '随时看房']",126万元,['单价9530元/平米']
